Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,preprocessed_text
8309.0,28.0,0.9695000052452087,"trump, president, people, news, fake, thank, united, years, many, states","['last', 'three', 'years', 'trump', 'policy', 'finally', 'brought', 'real', 'hope', 'real', 'change', 'unemployment', 'year', 'hit', 'year', 'low', 'president', 'trump', 'seen', 'lowest', 'ever', 'african', 'american', 'hispanic', 'unemployment', 'booming', 'trump', 'economy', 'pushed', 'workers', 'wages']",""" the last three years of trump policy have finally brought real hope and real change . unemployment this year hit a 50 year low . with president trump we ' ve seen the lowest ever african american and hispanic unemployment . the booming trump economy has pushed up workers wages ... ."
3426.0,28.0,0.9693999886512756,"trump, president, people, news, fake, thank, united, years, many, states","['bob', 'iger', 'abc', 'called', 'valerie', 'jarrett', 'let', 'know', 'abc', 'tolerate', 'comments', 'like', 'made', 'roseanne', 'barr', 'gee', 'never', 'called', 'president', 'donald', 'j.', 'trump', 'apologize', 'horrible', 'statements', 'made', 'said', 'abc', 'maybe', 'get', 'call']","bob iger of abc called valerie jarrett to let her know that "" abc does not tolerate comments like those "" made by roseanne barr . gee he never called president donald j. trump to apologize for the horrible statements made and said about me on abc . maybe i just didn ' t get the call ?"
4216.0,28.0,0.968500018119812,"trump, president, people, news, fake, thank, united, years, many, states","['feel', 'badly', 'paul', 'manafort', 'wonderful', 'family', 'justice', 'took', 'year', 'old', 'tax', 'case', 'among', 'things', 'applied', 'tremendous', 'pressure', 'unlike', 'michael', 'cohen', 'refused', 'break', 'make', 'stories', 'order', 'get', 'deal.', 'respect', 'brave', 'man']","i feel very badly for paul manafort and his wonderful family . "" justice "" took a 12 year old tax case among other things applied tremendous pressure on him and unlike michael cohen he refused to "" break "" - make up stories in order to get a "" deal. "" such respect for a brave man !"
5247.0,28.0,0.968500018119812,"trump, president, people, news, fake, thank, united, years, many, states","['china', 'officially', 'echoed', 'president', 'donald', 'trump', 'optimism', 'bilateral', 'trade', 'talks', 'chinese', 'officials', 'begun', 'preparing', 'restart', 'imports', 'u.s.', 'soybeans', 'liquified', 'natural', 'gas', 'first', 'sign', 'confirming', 'claims', 'president', 'donald', 'trump', 'white', 'house']",""" china officially echoed president donald trump ' s optimism over bilateral trade talks . chinese officials have begun preparing to restart imports of u.s. soybeans & liquified natural gas the first sign confirming the claims of president donald trump and the white house that ... ..."
,,,,,
7967.0,29.0,0.9703999757766724,"people, big, many, country, democrats, president, good, thank, want, get","['got', 'see', 'accident', 'wacko', 'comedian', 'bill', 'maher', 'show', 'many', 'lies', 'said', 'patients', 'el', 'paso', 'hospital', 'want', 'meet', 'wrong', 'really', 'meetings', 'numerous', 'patients', 'said', 'vacation', 'wrong', 'long', 'planned', 'fix', 'w.h', 'stay', 'rather', 'than..']",got to see by accident wacko comedian bill maher ' s show - so many lies . he said patients in el paso hospital didn ' t want to meet with me . wrong ! had really great meetings with numerous patients . said i was on vacation . wrong ! long planned fix up of w.h . stay here rather than..
3031.0,29.0,0.968500018119812,"people, big, many, country, democrats, president, good, thank, want, get","['many', 'dead', 'including', 'women', 'children', 'mindless', 'chemical', 'attack', 'syria', 'area', 'atrocity', 'lockdown', 'encircled', 'syrian', 'army', 'making', 'completely', 'inaccessible', 'outside', 'world', 'president', 'putin', 'russia', 'iran', 'responsible', 'backing', 'animal', 'assad', 'big', 'price']",many dead including women and children in mindless chemical attack in syria . area of atrocity is in lockdown and encircled by syrian army making it completely inaccessible to outside world . president putin russia and iran are responsible for backing animal assad . big price ...
7872.0,29.0,0.9674000144004822,"people, big, many, country, democrats, president, good, thank, want, get","['kim', 'jong', 'un', 'north', 'korea', 'tested', 'short', 'range', 'missiles', 'last', 'number', 'days', 'missiles', 'tests', 'violation', 'signed', 'singapore', 'agreement', 'discussion', 'short', 'range', 'missiles', 'shook', 'hands', 'may', 'united', 'nations', 'violation', 'but..']",kim jong un and north korea tested 3 short range missiles over the last number of days . these missiles tests are not a violation of our signed singapore agreement nor was there discussion of short range missiles when we shook hands . there may be a united nations violation but..
2625.0,29.0,0.9674000144004822,"people, big, many, country, democrats, president, good, thank, want, get","['tremendous', 'investment', 'companies', 'world', 'made', 'america', 'never', 'anything', 'like', 'disney', 'j.p.', 'morgan', 'chase', 'many', 'others', 'massive', 'regulation', 'reduction', 'tax', 'cuts', 'making', 'us', 'powerhouse', 'long', 'way', 'go', 'jobs', 'jobs', 'jobs']",tremendous investment by companies from all over the world being made in america . there has never been anything like it . now disney j.p. morgan chase and many others . massive regulation reduction and tax cuts are making us a powerhouse again . long way to go ! jobs jobs jobs !
2555.0,29.0,0.9674000144004822,"people, big, many, country, democrats, president, good, thank, want, get","['yesterday', 'big', 'day', 'stock', 'market', 'jobs', 'coming', 'back', 'america', 'chrysler', 'coming', 'back', 'usa', 'mexico', 'many', 'others', 'follow', 'tax', 'cut', 'money', 'employees', 'pouring', 'economy', 'many', 'companies', 'announcing', 'american', 'business', 'hot']",yesterday was a big day for the stock market . jobs are coming back to america . chrysler is coming back to the usa from mexico and many others will follow . tax cut money to employees is pouring into our economy with many more companies announcing . american business is hot again !
,,,,,
4768.0,30.0,0.968500018119812,"fake, people, news, democrats, never, country, border, media, new, house","['watched', 'debate', 'last', 'night', 'beto', 'rourke', 'wants', 'higher', 'taxes', 'far', 'regulations', 'league', 'ted', 'cruz', 'people', 'texas', 'stand', 'want', 'ted', 'strong', 'crime', 'border', '2nd', 'loves', 'military', 'vets', 'low', 'taxes', 'beto', 'flake']",watched the debate last night & beto o ' rourke who wants higher taxes and far more regulations is not in the same league with ted cruz & what the great people of texas stand for & want . ted is strong on crime border & 2nd a loves our military vets low taxes . beto is a flake !
3044.0,30.0,0.9674000144004822,"fake, people, news, democrats, never, country, border, media, new, house","['failing', 'new', 'york', 'times', 'wrote', 'another', 'phony', 'story', 'political', 'pundit', 'doug', 'schoen', 'ukrainian', 'businessman', 'asked', 'short', 'speech', 'phone', 'skype', 'hosted', 'doug', 'ukraine', 'positive', 'ukraine-another', 'negative', 'fake', 'russia', 'c', 'story']",the failing new york times wrote another phony story . it was political pundit doug schoen not a ukrainian businessman who asked me to do a short speech by phone ( skype ) hosted by doug in ukraine . i was very positive about ukraine-another negative to the fake russia c story !
6830.0,30.0,0.9674000144004822,"fake, people, news, democrats, never, country, border, media, new, house","['.who', 'got', 'chris', 'wallace', 'said', 'actually', 'think', 'whether', 'like', 'opinions', 'mayor', 'pete', 'lot', 'substance', 'fascinating', 'biography.', 'gee', 'never', 'speaks', 'well', 'like', 'mike', 'wallace', 'better', 'alfred', 'e.', 'newman', 'never', 'president']","... .who got them there . chris wallace said "" i actually think whether you like his opinions or not that mayor pete has a lot of substance ... fascinating biography. "" gee he never speaks well of me - i like mike wallace better ... and alfred e. newman will never be president !"
7524.0,30.0,0.9674000144004822,"fake, people, news, democrats, never, country, border, media, new, house","['paul', 'ryan', 'failed', 'v.p', 'candidate', 'former', 'speaker', 'house', 'whose', 'record', 'achievement', 'atrocious', 'except', 'first', 'two', 'years', 'president', 'ultimately', 'became', 'long', 'running', 'lame', 'duck', 'failure', 'leaving', 'party', 'lurch', 'fundraiser', 'leader']",paul ryan the failed v.p . candidate & former speaker of the house whose record of achievement was atrocious ( except during my first two years as president ) ultimately became a long running lame duck failure leaving his party in the lurch both as a fundraiser & leader ... ...
7670.0,30.0,0.9674000144004822,"fake, people, news, democrats, never, country, border, media, new, house","['pleased', 'announce', 'deal', 'struck', 'senate', 'majority', 'leader', 'mitch', 'mcconnell', 'senate', 'minority', 'leader', 'chuck', 'schumer', 'speaker', 'house', 'nancy', 'pelosi', 'house', 'minority', 'leader', 'kevin', 'mccarthy', 'two-year', 'budget', 'debt', 'ceiling', 'poison', 'pills']",i am pleased to announce that a deal has been struck with senate majority leader mitch mcconnell senate minority leader chuck schumer speaker of the house nancy pelosi and house minority leader kevin mccarthy - on a two-year budget and debt ceiling with no poison pills ... .
,,,,,
3178.0,31.0,0.9674000144004822,"vote, democrats, republican, trump, country, back, lost, trade, election, thank","['kanye', 'west', 'performed', 'service', 'black', 'community', 'big', 'things', 'happening', 'eyes', 'opened', 'first', 'time', 'decades', 'legacy', 'stuff', 'thank', 'also', 'chance', 'dr.', 'darrell', 'scott', 'really', 'get', 'lowest', 'black', 'hispanic', 'unemployment', 'history']",kanye west has performed a great service to the black community - big things are happening and eyes are being opened for the first time in decades - legacy stuff ! thank you also to chance and dr. darrell scott they really get it ( lowest black & hispanic unemployment in history ) .
2970.0,31.0,0.9650999903678894,"vote, democrats, republican, trump, country, back, lost, trade, election, thank","['stated', 'concerns', 'amazon', 'long', 'election', 'unlike', 'others', 'pay', 'little', 'taxes', 'state', 'local', 'governments', 'use', 'postal', 'system', 'delivery', 'boy', 'causing', 'tremendous', 'loss', 'u.s.', 'putting', 'many', 'thousands', 'retailers', 'business']",i have stated my concerns with amazon long before the election . unlike others they pay little or no taxes to state & local governments use our postal system as their delivery boy ( causing tremendous loss to the u.s. ) and are putting many thousands of retailers out of business !
6610.0,31.0,0.9638000130653381,"vote, democrats, republican, trump, country, back, lost, trade, election, thank","['every', 'turn', 'attempts', 'gain', 'access', 'republicans', 'democrats', 'must', 'come', 'together', 'good', 'american', 'people', 'costly', 'time', 'consuming', 'investigations', 'lets', 'immigration', 'border', 'infrastructure', 'much', 'lower', 'drug', 'prices', 'much']",... at every turn in attempts to gain access . but now republicans and democrats must come together for the good of the american people . no more costly & time consuming investigations . lets do immigration ( border ) infrastructure much lower drug prices & much more - and do it now !
5383.0,31.0,0.9638000130653381,"vote, democrats, republican, trump, country, back, lost, trade, election, thank","['getting', 'syria', 'surprise', 'campaigning', 'years', 'six', 'months', 'ago', 'publicly', 'wanted', 'agreed', 'stay', 'longer', 'russia', 'iran', 'syria', 'others', 'local', 'enemy', 'isis', 'work', 'time', 'come', 'home', 'rebuild', 'twithashtagmaga']",getting out of syria was no surprise . i ' ve been campaigning on it for years and six months ago when i very publicly wanted to do it i agreed to stay longer . russia iran syria & others are the local enemy of isis . we were doing there work . time to come home & rebuild . twithashtagmaga
6275.0,31.0,0.9638000130653381,"vote, democrats, republican, trump, country, back, lost, trade, election, thank","['.are', 'developing', 'really', 'healthcare', 'plan', 'far', 'lower', 'premiums', 'cost', 'deductibles', 'obamacare', 'words', 'far', 'less', 'expensive', 'much', 'usable', 'obamacare', 'vote', 'taken', 'right', 'election', 'republicans', 'hold', 'senate', 'win']",... .are developing a really great healthcare plan with far lower premiums ( cost ) & deductibles than obamacare . in other words it will be far less expensive & much more usable than obamacare . vote will be taken right after the election when republicans hold the senate & win ... ...
,,,,,
7549.0,32.0,0.9703999757766724,"democrats, ever, never, prime, border, time, people, minister, thank, japan","['house', 'minority', 'leader', 'kevin', 'mccarthy', 'far', 'superior', 'leader', 'lame', 'duck', 'speaker', 'paul', 'ryan', 'tougher', 'smarter', 'far', 'better', 'fundraiser', 'kevin', 'already', 'closing', 'million', 'dollars', 'paul', 'final', 'year', 'numbers', 'according', 'breitbart', 'abysmal.', 'people', 'like']","house minority leader kevin mccarthy is a far superior leader than was lame duck speaker paul ryan . tougher smarter and a far better fundraiser kevin is already closing in on 44 million dollars . paul ' s final year numbers were according to breitbart "" abysmal. "" people like ... .."
6906.0,32.0,0.968500018119812,"democrats, ever, never, prime, border, time, people, minister, thank, japan","['wow', 'cnn', 'ratings', 'way', 'record', 'lows', 'people', 'getting', 'tired', 'many', 'fake', 'stories', 'anti-trump', 'lies', 'chris', 'cuomo', 'rewarded', 'lowest', 'morning', 'ratings', 'prime', 'time', 'spot', 'failing', 'badly', 'helping', 'dumbest', 'man', 'television', 'lemon']",wow ! cnn ratings are way down record lows . people are getting tired of so many fake stories and anti-trump lies . chris cuomo was rewarded for lowest morning ratings with a prime time spot - which is failing badly and not helping the dumbest man on television don lemon !
2934.0,32.0,0.9674000144004822,"democrats, ever, never, prime, border, time, people, minister, thank, japan","['got', 'billion', 'start', 'wall', 'southern', 'border', 'rest', 'forthcoming', 'importantly', 'got', 'billion', 'rebuild', 'military', 'billion', 'next', 'year', 'ever', 'waste', 'money', 'dem', 'giveaways', 'order', 'take', 'care', 'military', 'pay', 'increase', 'new', 'equipment']",got $ 1.6 billion to start wall on southern border rest will be forthcoming . most importantly got $ 700 billion to rebuild our military $ 716 billion next year ... most ever . had to waste money on dem giveaways in order to take care of military pay increase and new equipment .
6509.0,32.0,0.9674000144004822,"democrats, ever, never, prime, border, time, people, minister, thank, japan","['.dumb', 'sick', 'really', 'bad', 'show', 'low', 'ratings', 'get', 'worse', 'cnn', 'proven', 'long', 'term', 'ratings', 'beyond', 'disaster', 'fact', 'rewarded', 'chris', 'cuomo', 'unsuccessful', 'prime', 'time', 'slot', 'despite', 'massive', 'failure', 'morning', 'cnn']",... .dumb and sick . a really bad show with low ratings - and will only get worse . cnn has been a proven and long term ratings and beyond disaster . in fact it rewarded chris cuomo with a now unsuccessful prime time slot despite his massive failure in the morning . only on cnn !
4344.0,32.0,0.9674000144004822,"democrats, ever, never, prime, border, time, people, minister, thank, japan","['.remember', 'nafta', 'one', 'worst', 'trade', 'deals', 'ever', 'made', 'u.s.', 'lost', 'thousands', 'businesses', 'millions', 'jobs', 'far', 'better', 'nafta', 'never', 'signed', 'even', 'vat', 'tax', 'accounted', 'make', 'new', 'deal', 'go', 'back', 'pre-nafta']",... .remember nafta was one of the worst trade deals ever made . the u.s. lost thousands of businesses and millions of jobs . we were far better off before nafta - should never have been signed . even the vat tax was not accounted for . we make new deal or go back to pre-nafta !
,,,,,
4697.0,33.0,0.9693999886512756,"news, fake, people, even, country, media, trump, clinton, hillary, new","['despite', 'many', 'positive', 'events', 'victories', 'media', 'reseach', 'center', 'reports', 'stories', 'donald', 'trump', 'negative', 'abc', 'cbs', 'abc', 'fake', 'news', 'worry', 'failing', 'new', 'york', 'times', 'even', 'put', 'brett', 'kavanaugh', 'victory', 'front', 'page', 'yesterday-a17']",despite so many positive events and victories media reseach center reports that 92 % of stories on donald trump are negative on abc cbs and abc . it is fake news ! don ' t worry the failing new york times didn ' t even put the brett kavanaugh victory on the front page yesterday-a17 !
3946.0,33.0,0.9663000106811523,"news, fake, people, even, country, media, trump, clinton, hillary, new","['good', 'interesting', 'meeting', 'white', 'house', 'a.g.', 'sulzberger', 'publisher', 'new', 'york', 'times', 'spent', 'much', 'time', 'talking', 'vast', 'amounts', 'fake', 'news', 'put', 'media', 'fake', 'news', 'morphed', 'phrase', 'enemy', 'people.', 'sad']","had a very good and interesting meeting at the white house with a.g. sulzberger publisher of the new york times . spent much time talking about the vast amounts of fake news being put out by the media & how that fake news has morphed into phrase "" enemy of the people. "" sad !"
6990.0,33.0,0.9663000106811523,"news, fake, people, even, country, media, trump, clinton, hillary, new","['celebrate', 'lgbt', 'pride', 'month', 'recognize', 'outstanding', 'contributions', 'lgbt', 'people', 'made', 'nation', 'let', 'us', 'also', 'stand', 'solidarity', 'many', 'lgbt', 'people', 'live', 'dozens', 'countries', 'worldwide', 'punish', 'imprison', 'even', 'execute', 'individuals']",as we celebrate lgbt pride month and recognize the outstanding contributions lgbt people have made to our great nation let us also stand in solidarity with the many lgbt people who live in dozens of countries worldwide that punish imprison or even execute individuals ... .
3213.0,33.0,0.9650999903678894,"news, fake, people, even, country, media, trump, clinton, hillary, new","['new', 'book', 'must', 'read', 'russia', 'hoax', 'illicit', 'scheme', 'clear', 'hillary', 'clinton', 'frame', 'donald', 'trump', 'brilliant', 'fox', 'news', 'legal', 'analyst', 'gregg', 'jarrett', 'sad', 'chapter', 'law', 'enforcement', 'rigged', 'system']","new book - a must read ! "" the russia hoax - the illicit scheme to clear hillary clinton and frame donald trump "" by the brilliant fox news legal analyst gregg jarrett . a sad chapter for law enforcement . a rigged system !"
4908.0,33.0,0.9650999903678894,"news, fake, people, even, country, media, trump, clinton, hillary, new","['anger', 'country', 'caused', 'part', 'inaccurate', 'even', 'fraudulent', 'reporting', 'news', 'fake', 'news', 'media', 'true', 'enemy', 'people', 'must', 'stop', 'open', 'obvious', 'hostility', 'report', 'news', 'accurately', 'fairly', 'much', 'put', 'flame']",there is great anger in our country caused in part by inaccurate and even fraudulent reporting of the news . the fake news media the true enemy of the people must stop the open & obvious hostility & report the news accurately & fairly . that will do much to put out the flame ...
,,,,,
8409.0,34.0,0.968500018119812,"years, people, want, north, good, korea, one, china, many, president","['failing', 'new', 'york', 'times', 'stated', 'article', 'written', 'obama', 'flunky', 'peter', 'baker', 'lovingly', 'wrote', 'obama', 'book', 'even', 'president', 'forecast', 'storm', 'include', 'alabama.', 'true', 'said', 'early', 'may', 'even', 'hit', 'alabama', 'big', 'difference']","the failing new york times stated in an article written by obama flunky peter baker ( who lovingly wrote obama book ) "" even after the president forecast the storm to include alabama. "" this is not true . i said very early on that it may even hit alabama . a big difference ... .."
3260.0,34.0,0.9674000144004822,"years, people, want, north, good, korea, one, china, many, president","['pleased', 'inform', 'secretary', 'state', 'mike', 'pompeo', 'air', 'way', 'back', 'north', 'korea', 'wonderful', 'gentlemen', 'everyone', 'looking', 'forward', 'meeting', 'seem', 'good', 'health', 'also', 'good', 'meeting', 'kim', 'jong', 'un', 'date', 'place', 'set']",i am pleased to inform you that secretary of state mike pompeo is in the air and on his way back from north korea with the 3 wonderful gentlemen that everyone is looking so forward to meeting . they seem to be in good health . also good meeting with kim jong un . date & place set .
5086.0,34.0,0.9674000144004822,"years, people, want, north, good, korea, one, china, many, president","['way', 'helicopter', 'fly', 'first', 'cemetery', 'france', 'almost', 'zero', 'visibility', 'suggested', 'driving', 'secret', 'service', 'said', 'far', 'airport', 'big', 'paris', 'shutdown', 'speech', 'next', 'day', 'american', 'cemetary', 'pouring', 'rain', 'little', 'reported-fake', 'news']",by the way when the helicopter couldn ' t fly to the first cemetery in france because of almost zero visibility i suggested driving . secret service said no too far from airport & big paris shutdown . speech next day at american cemetary in pouring rain ! little reported-fake news !
5087.0,34.0,0.9674000144004822,"years, people, want, north, good, korea, one, china, many, president","['way', 'helicopter', 'fly', 'first', 'cemetery', 'france', 'almost', 'zero', 'visibility', 'suggested', 'driving', 'secret', 'service', 'said', 'far', 'airport', 'big', 'paris', 'shutdown', 'speech', 'next', 'day', 'american', 'cemetery', 'pouring', 'rain', 'little', 'reported-fake', 'news']",by the way when the helicopter couldn ' t fly to the first cemetery in france because of almost zero visibility i suggested driving . secret service said no too far from airport & big paris shutdown . speech next day at american cemetery in pouring rain ! little reported-fake news !
3928.0,34.0,0.9674000144004822,"years, people, want, north, good, korea, one, china, many, president","['..i', 'know', 'meeting', 'son', 'jr', 'sounds', 'like', 'someone', 'trying', 'make', 'stories', 'order', 'get', 'unrelated', 'jam', 'taxi', 'cabs', 'maybe', 'even', 'retained', 'bill', 'crooked', 'hillary', 'lawyer', 'gee', 'wonder', 'helped', 'make', 'choice']",... ..i did not know of the meeting with my son don jr . sounds to me like someone is trying to make up stories in order to get himself out of an unrelated jam ( taxi cabs maybe ? ) . he even retained bill and crooked hillary ' s lawyer . gee i wonder if they helped him make the choice !
,,,,,
9278.0,35.0,0.9663000106811523,"trump, president, fake, media, thank, news, election, country, like, also","['federal', 'reserve', 'derelict', 'duties', 'lower', 'rate', 'even', 'ideally', 'stimulate', 'take', 'look', 'around', 'world', 'competitors', 'germany', 'others', 'actually', 'getting', 'paid', 'borrow', 'money', 'fed', 'way', 'fast', 'raise', 'way', 'slow', 'cut']",the federal reserve is derelict in its duties if it doesn ' t lower the rate and even ideally stimulate . take a look around the world at our competitors . germany and others are actually getting paid to borrow money . fed was way too fast to raise and way too slow to cut !
2823.0,35.0,0.9663000106811523,"trump, president, fake, media, thank, news, election, country, like, also","['alex', 'baldwin', 'whose', 'dieing', 'mediocre', 'career', 'saved', 'impersonation', 'snl', 'says', 'playing', 'djt', 'agony', 'alex', 'also', 'agony', 'forced', 'watch', 'terrible', 'bring', 'back', 'darrell', 'hammond', 'much', 'funnier', 'far', 'greater', 'talent']",alex baldwin whose dieing mediocre career was saved by his impersonation of me on snl now says playing djt was agony for him . alex it was also agony for those who were forced to watch . you were terrible . bring back darrell hammond much funnier and a far greater talent !
2976.0,35.0,0.9650999903678894,"trump, president, fake, media, thank, news, election, country, like, also","['include', 'fake', 'washington', 'post', 'used', 'lobbyist', 'register', 'p.o', 'increased', 'parcel', 'rates', 'amazon', 'shipping', 'costs', 'rise', 'billion.', 'post', 'office', 'scam', 'must', 'stop', 'amazon', 'must', 'pay', 'real', 'costs', 'taxes']","... does not include the fake washington post which is used as a "" lobbyist "" and should so register . if the p.o . "" increased its parcel rates amazon ' s shipping costs would rise by $ 2.6 billion. "" this post office scam must stop . amazon must pay real costs ( and taxes ) now !"
3195.0,35.0,0.9650999903678894,"trump, president, fake, media, thank, news, election, country, like, also","['white', 'house', 'correspondents', 'dinner', 'failure', 'last', 'year', 'year', 'embarrassment', 'everyone', 'associated', 'filthy', 'comedian', 'totally', 'bombed', 'even', 'deliver', 'lines-much', 'like', 'seth', 'meyers', 'weak', 'performance', 'put', 'dinner', 'rest', 'start']","the white house correspondents ' dinner was a failure last year but this year was an embarrassment to everyone associated with it . the filthy "" comedian "" totally bombed ( couldn ' t even deliver her lines-much like the seth meyers weak performance ) . put dinner to rest or start over !"
3216.0,35.0,0.9650999903678894,"trump, president, fake, media, thank, news, election, country, like, also","['briefed', 'u.s.', 'c-130', 'hercules', 'cargo', 'plane', 'puerto', 'rico', 'national', 'guard', 'crashed', 'near', 'savannah', 'hilton', 'head', 'international', 'airport', 'please', 'join', 'thoughts', 'prayers', 'victims', 'families', 'men', 'women', 'national', 'guard']","i have been briefed on the u.s. c-130 "" hercules "" cargo plane from the puerto rico national guard that crashed near savannah hilton head international airport . please join me in thoughts and prayers for the victims their families and the great men and women of the national guard ."
,,,,,
6768.0,36.0,0.968500018119812,"country, president, big, fake, news, border, trump, media, illegal, even","['met', 'marine', 'sgt', 'john', 'peck', 'quadruple', 'amputee', 'received', 'double', 'arm', 'transplant', 'walter', 'reed', 'today', 'honor', 'welcome', 'john', 'hero', 'oval', 'wonderful', 'wife', 'jessica', 'also', 'wrote', 'book', 'highly', 'recommend', 'rebuilding', 'sergeant', 'peck.']","i met marine sgt . john peck a quadruple amputee who has received a double arm transplant at walter reed in 2017 . today it was my honor to welcome john ( hero ) to the oval with his wonderful wife jessica . he also wrote a book that i highly recommend "" rebuilding sergeant peck. "" msciurl"
7279.0,36.0,0.9674000144004822,"country, president, big, fake, news, border, trump, media, illegal, even","['want', 'give', 'democrats', 'every', 'last', 'chance', 'quickly', 'negotiate', 'simple', 'changes', 'asylum', 'loopholes', 'fix', 'southern', 'border', 'together', 'help', 'mexico', 'giving', 'us', 'probably', 'happen', 'worth', 'try', 'two', 'weeks', 'big', 'deportation', 'begins']",i want to give the democrats every last chance to quickly negotiate simple changes to asylum and loopholes . this will fix the southern border together with the help that mexico is now giving us . probably won ' t happen but worth a try . two weeks and big deportation begins !
4903.0,36.0,0.9663000106811523,"country, president, big, fake, news, border, trump, media, illegal, even","['watching', 'dodgers/red', 'sox', 'final', 'innings', 'amazing', 'manager', 'takes', 'pitcher', 'loose', 'dominating', 'almost', 'innings', 'rich', 'hill', 'dodgers', 'brings', 'nervous', 'reliever', 'get', 'shellacked', 'run', 'lead', 'gone', 'managers', 'time', 'big', 'mistake']",watching the dodgers/red sox final innings . it is amazing how a manager takes out a pitcher who is loose & dominating through almost 7 innings rich hill of dodgers and brings in nervous reliever ( s ) who get shellacked . 4 run lead gone . managers do it all the time big mistake !
4377.0,36.0,0.9650999903678894,"country, president, big, fake, news, border, trump, media, illegal, even","['already', 'discredited', 'woodward', 'book', 'many', 'lies', 'phony', 'sources', 'calling', 'jeff', 'sessions', 'mentally', 'retarded', 'dumb', 'southerner.', 'said', 'neither', 'never', 'used', 'terms', 'anyone', 'including', 'jeff', 'southerner', 'thing', 'made', 'divide']","the already discredited woodward book so many lies and phony sources has me calling jeff sessions "" mentally retarded "" and "" a dumb southerner. "" i said neither never used those terms on anyone including jeff and being a southerner is a great thing . he made this up to divide !"
6143.0,36.0,0.9650999903678894,"country, president, big, fake, news, border, trump, media, illegal, even","['indeed', 'proven', 'court', 'papers', 'last', 'class', 'annapolis', 'john', 'mccain', 'sent', 'fake', 'dossier', 'fbi', 'media', 'hoping', 'printed', 'election', 'dems', 'working', 'together', 'failed', 'usual', 'even', 'fake', 'news', 'refused', 'garbage']","so it was indeed ( just proven in court papers ) "" last in his class "" ( annapolis ) john mccain that sent the fake dossier to the fbi and media hoping to have it printed before the election . he & the dems working together failed ( as usual ) . even the fake news refused this garbage !"
,,,,,
4725.0,37.0,0.9703999757766724,"big, u.s., trump, mueller, people, know, good, president, trade, many","['highly', 'respected', 'congressman', 'keith', 'rothfus', 'r', 'pennsylvania', 'fight', 'life', 'dems', 'changed', 'district', 'map', 'must', 'win', 'strong', 'crime', 'borders', 'big', 'tax', 'reg', 'cuts', 'military', 'vets', 'opponent', 'lamb', 'pelosi', 'puppet-weak', 'crime', 'big', 'endorsement', 'keith']",highly respected congressman keith rothfus ( r ) of pennsylvania is in the fight of his life because the dems changed the district map . he must win . strong on crime borders big tax & reg cuts military & vets . opponent lamb a pelosi puppet-weak on crime . big endorsement for keith
5717.0,37.0,0.968500018119812,"big, u.s., trump, mueller, people, know, good, president, trade, many","['everything', 'fdr', 'dreamed', 'new', 'deal', 'put', 'america', 'back', 'work', 'think', 'lbj', 'gave', 'people', 'food', 'stamps', 'welfare', 'donald', 'trump', 'giving', 'job', 'got', 'lot', 'good', 'things', 'talk', 'news', 'stories', 'accurately', 'cover', 'correct.']",""" this is everything fdr dreamed about the new deal to put america back to work . think of lbj he gave people food stamps & welfare . donald trump ' s giving them a job . he ' s got a lot of good things to talk about . news stories do not accurately cover him should correct. "" twitmentiondougwead"
8598.0,37.0,0.9674000144004822,"big, u.s., trump, mueller, people, know, good, president, trade, many","['oh', 'really', 'big', 'political', 'news', 'perhaps', 'biggest', 'story', 'years', 'part', 'time', 'mayor', 'new', 'york', 'city', 'polling', 'solid', 'zero', 'tremendous', 'room', 'growth', 'shocking', 'dropped', 'presidential', 'race', 'nyc', 'devastated', 'coming', 'home']",oh no really big political news perhaps the biggest story in years ! part time mayor of new york city twitmentionbilldeblasio who was polling at a solid zero but had tremendous room for growth has shocking dropped out of the presidential race . nyc is devastated he ' s coming home !
8498.0,37.0,0.9674000144004822,"big, u.s., trump, mueller, people, know, good, president, trade, many","['.became', 'number', 'world', 'independent', 'energy', 'soon', 'record', 'number', 'judges', 'sc', 'justices', 'done', 'president', 'first', 'years', 'despite', 'phony', 'fraudulent', 'witch', 'hunt', 'illegally', 'led', 'win', 'mueller', 'report', 'mueller', 'testimony', 'james', 'comey..']",... .became number 1 in world & independent in energy . will soon have record number of judges 2 sc justices . done more than any president in first 2 1/2 years despite phony & fraudulent witch hunt illegally led against him . win on mueller report mueller testimony & james comey..
2907.0,37.0,0.9663000106811523,"big, u.s., trump, mueller, people, know, good, president, trade, many","['larry', 'kudlow', 'chief', 'economic', 'advisor', 'director', 'national', 'economic', 'council', 'country', 'many', 'years', 'economic', 'financial', 'success', 'low', 'taxes', 'unparalleled', 'innovation', 'fair', 'trade', 'ever', 'expanding', 'labor', 'force', 'leading', 'way', 'twithashtagmaga']",larry kudlow will be my chief economic advisor as director of the national economic council . our country will have many years of great economic & financial success with low taxes unparalleled innovation fair trade and an ever expanding labor force leading the way ! twithashtagmaga
,,,,,
