source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @VP: Tune in to @FoxNews tonight at 10 p.m. ET as I sit down w/ @seanhannity to discuss the need for an up or down vote on @POTUS' SCOTU…,02-03-2017 00:12:31,,,true,827308752688799744
Twitter for iPhone,RT @VP: Honored to welcome German Vice Chancellor &amp; Min. for Foreign Affairs Gabriel to the White House today to discuss NATO &amp; transatlant…,02-02-2017 21:19:43,,,true,827265264228016130
Twitter for iPhone,RT @VP: .@POTUS and I enjoyed welcoming @harleydavidson execs &amp; union leaders to the @WhiteHouse to discuss keeping America's manufacturing…,02-02-2017 20:44:27,,,true,827256389722517509
Twitter Web Client,RT @POTUS: Great meeting with @harleydavidson executives from Milwaukee Wisconsin at the @WhiteHouse. https://t.co/7Spcmh6guM,02-02-2017 18:04:08,,,true,827216043223445504
Twitter Web Client,"We are all united by our faith... Freedom is not a gift from government... Freedom is a gift from God.” - @POTUS #nationalprayerbreakfast,02-02-2017 14:34:02,,,false,827163172050079746
Twitter Web Client,"America is a nation of believers." - @POTUS Trump speaking at #nationalprayerbreakfast,02-02-2017 14:27:32,,,false,827161536183480326
Twitter for iPhone,RT @StateDept: Watch the swearing in of Secretary of State Tillerson at the @WhiteHouse. https://t.co/xRDWIv09Ce,02-02-2017 02:48:01,,,true,826985494336663552
Twitter for iPhone,RT @VP: As #BlackHistoryMonth begins we remember when Pres. Lincoln submitted the 13th Amendment ending slavery to the states #NationalF…,02-02-2017 02:06:09,,,true,826974960052797440
Twitter for iPhone,RT @POTUS: Congratulations to our new Secretary of State Rex Tillerson sworn-in this evening by @VP Mike Pence. https://t.co/YvLoJZUKj8,02-02-2017 01:13:50,,,true,826961793197232128
Twitter Web Client,Tune in now for the LIVE ceremonial swearing-in of our new Secretary of State Rex Tillerson! https://t.co/1wTnWbBJ9o,02-02-2017 00:14:49,,,false,826946942857003008
Twitter Web Client,RT @GorsuchFacts: .@POTUS Trump keeps another promise to the American people by nominating Judge Neil Gorsuch to #SCOTUS. #JusticeGorsuch h…,02-01-2017 21:21:11,,,true,826903245037694980
Twitter Web Client,RT @VP: Grateful for @SenateMajLdr's strong support for President @realDonaldTrump's Supreme Court nominee Judge Gorsuch. https://t.co/qng…,02-01-2017 21:21:08,,,true,826903233683660803
Twitter Web Client,RT @POTUS: Moment of prayer last night after my nomination of Judge Neil Gorsuch for #SCOTUS. It was an honor having Maureen and Fr. Scalia…,02-01-2017 18:07:19,,,true,826854458659393540
Twitter for iPhone,RT @POTUS: Proud to honor the start of Black History Month at the @WhiteHouse this morning with @VP Mike Pence. https://t.co/CaXOykzR4d,02-01-2017 16:44:38,,,true,826833650008330240
Twitter for iPhone,RT @POTUS: President Donald J. Trump Nominates Judge Neil Gorsuch to the United States Supreme Court#JusticeGorsuch #SCOTUS https://t.co/…,02-01-2017 04:25:01,,,true,826647518322819072
Twitter for iPhone,RT @realDonaldTrump: Hope you like my nomination of Judge Neil Gorsuch for the United States Supreme Court. He is a good and brilliant man…,02-01-2017 04:24:58,,,true,826647506490634241
Twitter Web Client,"This has been the most transparent Supreme Court selection process in the history of our country." - @POTUS… https://t.co/kOadoSyXDs,02-01-2017 01:55:58,,,false,826610007399682049
Twitter Web Client,RT @GorsuchFacts: 11 current Dem Senators &amp; 20 current GOP Senators were in office when Judge Gorsuch was confirmed w/out oppo in '06. #Jus…,02-01-2017 01:45:49,,,true,826607453856989184
Twitter Web Client,RT @GorsuchFacts: .@POTUS Trump has chosen a #SCOTUS with a brilliant legal mind sterling academic credentials &amp; a commitment to constitu…,02-01-2017 01:28:30,,,true,826603098072297472
Twitter Web Client,RT @GorsuchFacts: Judge Gorsuch defends the Constitution &amp; protects individual rights incl religious liberty against gov't attack. #Justi…,02-01-2017 01:25:12,,,true,826602268116078593
Twitter Web Client,"Judge Gorsuch has a superb intellect an unparalleled legal edu and a commitment to interpreting the Constitution… https://t.co/ErtgG1YeQr,02-01-2017 01:24:24,,,false,826602063916326912
Twitter Web Client,RT @SenateMajLdr: My statement on @POTUS' excellent selection of Neil Gorsuch as our next #SCOTUS Justice https://t.co/z7TNYvd0ie,02-01-2017 01:19:30,,,true,826600832992960512
Twitter Web Client,RT @SpeakerRyan: Judge Neil Gorsuch is a phenomenal nominee for the #SCOTUS. https://t.co/qQIeFmXE3O https://t.co/QoiGqCZ2dH,02-01-2017 01:19:08,,,true,826600739191521280
Twitter Web Client,RT @GorsuchFacts: Join us in congratulating Judge Neil Gorsuch on his nomination for #SCOTUS! Read his bio here: https://t.co/Im2VNUG6Bk #J…,02-01-2017 01:18:36,,,true,826600604130766848
Twitter Web Client,RT @POTUS: President Trump's Nominee for the Supreme Court Neil M. Gorsuch. #SCOTUS #JusticeGorsuch https://t.co/OnnJxv0sNG https://t.co/…,02-01-2017 01:18:31,,,true,826600584274907138
Twitter Web Client,RT @VP: Judge Gorsuch is one of the most mainstream respected and exceptionally qualified Supreme Court nominees in American history.,02-01-2017 01:18:24,,,true,826600556621885442
Twitter Web Client,RT @VP: Tonight @POTUS nominated a Supreme Court Justice who will uphold the God-given liberties enshrined in our constitution — Judge Gor…,02-01-2017 01:14:04,,,true,826599464530014209
Twitter Web Client,RT @POTUS: #JusticeGorsuch #SCOTUS https://t.co/Y96Hi2bbIj,02-01-2017 01:12:28,,,true,826599060949839872
Twitter Web Client,RT @GorsuchFacts: BREAKING: @POTUS Trump has nominated Judge Neil Gorsuch for #SCOTUS! #JusticeGorsuch https://t.co/Ugj1Kv3Xp2,02-01-2017 01:06:04,,,true,826597453411581953
Twitter Web Client,RT @realDonaldTrump: Join me live from the @WhiteHouse.https://t.co/LHOs4nAaGl,02-01-2017 01:01:43,,,true,826596356336803840
Twitter Web Client,RT @POTUS: Join me live from the @WhiteHouse as I announce my nomination for United States Supreme Court Justice. https://t.co/nWU7O6EyQ6 h…,02-01-2017 00:50:21,,,true,826593494567362561
Twitter for iPhone,RT @realDonaldTrump: Getting ready to deliver a VERY IMPORTANT DECISION!  8:00 P.M.,02-01-2017 00:32:52,,,true,826589098399907841
Twitter Web Client,RT @POTUS: Join me live from the @WhiteHouse at 8:00pm tonight. #SCOTUS https://t.co/7OJvZaW0Y7 https://t.co/nJyeYyACQ1,01-31-2017 22:33:31,,,true,826559062775042049
Twitter Web Client,RT @POTUS: Highlights From The President’s Listening Session With Pharmaceutical Industry Leaders at the @WhiteHouse today: https://t.co/YM…,01-31-2017 22:33:29,,,true,826559051240730624
Twitter Web Client,Join @POTUS Trump tonight at 8pm EST as he announces his #SCOTUS pick! We'll be streaming the historic event LIVE:… https://t.co/vyRaMYFHSs,01-31-2017 19:53:23,,,false,826518763256287232
Twitter for iPhone,RT @POTUS: Today I met with pharmaceutical executives at the @WhiteHouse...https://t.co/T1L7e8pHG1 https://t.co/MDr9b7rBhN,01-31-2017 19:12:19,,,true,826508426817708032
Twitter for iPhone,RT @realDonaldTrump: The Democrats are delaying my cabinet picks for purely political reasons. They have nothing going but to obstruct. Now…,01-31-2017 01:48:46,,,true,826245810589409281
Twitter Web Client,RT @realDonaldTrump: The American dream is back. We’re going to create an environment for small business like we haven’t had in many many…,01-30-2017 22:56:54,,,true,826202559018913797
Twitter Web Client,RT @VP: Grateful to welcome King Abdullah II of Jordan this morning as first foreign leader to visit VP Residence. https://t.co/LXjWcD8jRi,01-30-2017 22:56:51,,,true,826202544867250176
Twitter for iPhone,RT @realDonaldTrump: I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesd…,01-30-2017 14:06:28,,,true,826069070114066432
Twitter for iPhone,RT @POTUS: Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/junoy06y2R,01-29-2017 23:18:40,,,true,825845649492946944
Twitter for iPhone,RT @VP: We mourn the loss of a hero in battle against radical Islamic terror. Our prayers go to loved ones of fallen service member &amp; the w…,01-29-2017 19:22:34,,,true,825786232554811393
Twitter Web Client,RT @realDonaldTrump: Our country needs strong borders and extreme vetting NOW. Look what is happening all over Europe and indeed the wor…,01-29-2017 17:53:56,,,true,825763925677453314
Twitter Web Client,RT @POTUS: Presidential Memorandum Organization of the National Security Council and the Homeland Security Council: https://t.co/8bMNArkQH1…,01-29-2017 17:53:40,,,true,825763859503919105
Twitter Web Client,RT @POTUS: Presidential Memorandum Plan to Defeat the Islamic State of Iraq and Syria: https://t.co/MWvPlRQ8ZI https://t.co/1IkgK8wEWF,01-29-2017 17:53:33,,,true,825763830395449345
Twitter Web Client,RT @POTUS: Executive Order: ETHICS COMMITMENTS BY EXECUTIVE BRANCH APPOINTEES: https://t.co/0T7rvbEdAJ https://t.co/Z9fZd4jlCg,01-29-2017 17:53:30,,,true,825763815807713281
Twitter for iPhone,.@POTUS @realDonaldTrump- speaking with Australian Prime Minister Malcolm Turnbull from the Oval Office. https://t.co/6rDjoygXDD,01-28-2017 22:45:46,,,false,825474979953246209
Twitter for iPhone,RT @POTUS: Signed some additional executive orders in the Oval Office moments ago- https://t.co/fgIaVW5aJD,01-28-2017 21:54:11,,,true,825461998519468032
Twitter Web Client,RT @POTUS: YOUR WEEKLY ADDRESS: https://t.co/iCUns5IOJ5,01-28-2017 20:23:52,,,true,825439270156587009
Twitter Web Client,RT @VP: Welcomed my good friend Governor @EricGreitens to the White House today. He is doing a great job for the people of Missouri. https:…,01-28-2017 18:58:30,,,true,825417786247749632
Twitter Web Client,Tune in now for @POTUS Trump's first weekly address to the nation on Facebook Live!🇺🇸https://t.co/BvMhVlxnid https://t.co/08bhycL7SH,01-28-2017 17:43:17,,,false,825398856145829891
Twitter Web Client,RT @PressSec: .@POTUS  speaks with German Chancellor Merkel from the Oval Office.  One of five heads of government calls today https://t.co…,01-28-2017 16:43:58,,,true,825383929381343237
Twitter Web Client,RT @realDonaldTrump: Today we remember the crew of the Space Shuttle Challenger 31 years later. #NeverForget https://t.co/OhshQsFRfl,01-28-2017 15:57:06,,,true,825372136940400641
Twitter for iPhone,RT @POTUS: I will be America's greatest defender and most loyal champion. -DJT https://t.co/wukJ6YqvLu,01-28-2017 03:45:43,,,true,825188075852668928
Twitter Web Client,RT @realDonaldTrump: Congratulations Secretary Mattis! https://t.co/mkuhbegzqS,01-27-2017 22:01:47,,,true,825101522212093953
Twitter Web Client,RT @POTUS: Joint Statement on U.S. - Mexico Relations: https://t.co/wPWdC9K0xj,01-27-2017 21:03:44,,,true,825086913921028096
Twitter Web Client,RT @realDonaldTrump: Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk,01-27-2017 20:44:21,,,true,825082036893396993
Twitter Web Client,RT @POTUS: An honor to have U.K. Prime Minister @theresa_may join me at the @WhiteHouse. #ICYMI- our joint press conference: https://t.co/4…,01-27-2017 19:05:38,,,true,825057194911608833
Twitter Web Client,RT @VP: It was my honor to speak at the @March_for_Life today w/ my family &amp; share the commitment of @POTUS to restore culture of life in A…,01-27-2017 19:05:30,,,true,825057160421859328
Twitter Web Client,Tune in now for a joint press conference with @POTUS Trump and PM @theresa_may!https://t.co/apbHjgoyF9 https://t.co/x4SvGECrLi,01-27-2017 18:17:39,,,false,825045118512144384
Twitter Web Client,RT @PressSec: The United Kingdom's Prime Minister @theresa_may becomes the first head of government to sign the White House book under @POT…,01-27-2017 18:15:12,,,true,825044503509790723
Twitter for iPhone,RT @PressSec: When @vp addresses #MarchForLife today it will be the first time a sitting Vice President has spoken in person March,01-27-2017 14:39:29,,,true,824990215190241281
Twitter Web Client,Today we celebrate one week since making history with the swearing-in of @POTUS Trump and @VP Pence! Watch➡️… https://t.co/slHPsqRlFT,01-27-2017 14:06:04,,,false,824981805635874817
Twitter Web Client,RT @POTUS: 'People want protection and a wall protects. All you have to do is ask Israel...' @realDonaldTrump https://t.co/QeTbiJpaDY,01-27-2017 12:50:54,,,true,824962889501011969
Twitter Web Client,RT @PressSec: Another busy day for @POTUS - meeting with @theresa_may at WH  swearing in of SECDEF at Pentagon and signing of executive me…,01-27-2017 12:50:44,,,true,824962846157045763
Twitter for iPhone,RT @VP: Honored to meet with Pro-Life leaders in my office tonight. Just told them I look forward to addressing National @March_for_Life on…,01-26-2017 23:17:43,,,true,824758244300189696
Twitter for iPhone,RT @VP: This is Nat'l School Choice Week. @POTUS &amp; I are committed to making a great education possible for all our children https://t.co/T…,01-26-2017 23:17:41,,,true,824758237811638272
Twitter Web Client,RT @VP: Work benefiting the American people will get done in DC. Great discussion w/ GOP House &amp; Senate members about moving @POTUS agenda…,01-26-2017 20:49:34,,,true,824720962071523332
Twitter for iPhone,RT @realDonaldTrump: Spoke at the Congressional @GOP Retreat in Philadelphia PA. this afternoon w/ @VP @SenateMajLdr @SpeakerRyan. Thank…,01-26-2017 19:28:08,,,true,824700466818936832
Twitter for iPhone,RT @VP: Humbled to board Air Force Two for 1st time with @SecondLady. We will see you shortly in Philadelphia to talk about @POTUS agenda f…,01-26-2017 15:33:05,,,true,824641314520240129
Twitter for iPhone,RT @VP: Beautiful morning for @SecondLady Karen Pence and my 1st flight aboard Marine Two. Next stop Air Force Two. Will be in Philadelphia…,01-26-2017 15:32:59,,,true,824641291086692355
Twitter for iPhone,RT @realDonaldTrump: As your President I have no higher duty than to protect the lives of the American people. https://t.co/o7YNUNwb8f,01-26-2017 02:22:59,,,true,824442482633113601
Twitter for iPhone,RT @realDonaldTrump: Beginning today the United States of America gets back control of its borders. Full speech from today @DHSgov: https:…,01-26-2017 00:17:53,,,true,824410997641338880
Twitter Web Client,RT @VP: The Dow closes above 20K for 1st time in history. US economy is being unleashed under President @realDonaldTrump. 🇺🇸 https://t.co/z…,01-25-2017 22:53:38,,,true,824389797506613249
Twitter Web Client,RT @realDonaldTrump: I will be interviewed by @DavidMuir tonight at 10 o'clock on @ABC. Will be my first interview from the White House. En…,01-25-2017 22:53:29,,,true,824389756503134213
Twitter Web Client,RT @VP: Our new UN Ambassador @nikkihaley is getting right to work with President @realDonaldTrump and @SenRubioPress. https://t.co/7Ib1Dju…,01-25-2017 18:42:46,,,true,824326664180137992
Twitter for iPhone,RT @VP: It was my privilege to administer the Oath of Office to the new United States Ambassador to the United Nations @nikkihaley. https:/…,01-25-2017 17:58:16,,,true,824315464771891200
Twitter Web Client,We're having an incredible 1st week at the White House — 10 Executive Orders &amp; Memorandums from @POTUS Trump so far… https://t.co/1SB1Qfa9iH,01-25-2017 15:46:32,,,false,824282315002150913
Twitter for iPhone,RT @POTUS: Great! #Dow20K https://t.co/wXFhXBLgag,01-25-2017 14:58:17,,,true,824270172462739456
Twitter for iPhone,RT @realDonaldTrump: I will be making my Supreme Court pick on Thursday of next week.Thank you!,01-25-2017 12:45:44,,,true,824236812679966720
Twitter for iPhone,RT @realDonaldTrump: Big day planned on NATIONAL SECURITY tomorrow. Among many other things we will build the wall!,01-25-2017 03:45:42,,,true,824100908829184000
Twitter for iPhone,RT @realDonaldTrump: Great meeting with Ford CEO Mark Fields and General Motors CEO Mary Barra at the @WhiteHouse today. https://t.co/T0eIg…,01-25-2017 00:47:18,,,true,824056015230472197
Twitter for iPhone,RT @POTUS: Meeting with members of the Senate leadership at the @WhiteHouse now with @VP Pence. https://t.co/SjpbTV1ysS,01-24-2017 20:28:01,,,true,823990763994419202
Twitter Web Client,Today @POTUS Trump took action to expedite high priority energy &amp; infrastructure projects:✔️Keystone XL pipeline… https://t.co/8Oahb4NGEP,01-24-2017 20:27:18,,,false,823990581370163200
Twitter Web Client,.@GM CEO Mary Barra: "There's a huge opportunity" to improve the environment safety jobs creation &amp; "competitiveness of manufacturing.",01-24-2017 19:35:45,,,false,823977611445633024
Twitter Web Client,.@Ford CEO Mark Fields on @POTUS decision to withdraw from TPP: "We appreciate the President's courage to walk away from a bad trade deal.",01-24-2017 19:34:28,,,false,823977284768038912
Twitter for iPhone,RT @realDonaldTrump: Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Office…,01-24-2017 18:08:10,,,true,823955568566145024
Twitter Web Client,.@POTUS Trump met w/ automobile industry leaders in the Roosevelt Room this morning — delivering on his promise to… https://t.co/wzuWRaKCLY,01-24-2017 16:12:32,,,false,823926468002648065
